0,-1,121,59,101,198,1.0,-1,-1,-1
1,-1,124,103,112,315,1.0,-1,-1,-1
2,-1,101,152,157,323,1.0,-1,-1,-1
3,-1,209,60,87,239,1.0,-1,-1,-1
4,-1,127,102,124,315,1.0,-1,-1,-1
5,-1,123,134,139,341,1.0,-1,-1,-1
6,-1,282,55,83,240,1.0,-1,-1,-1
7,-1,298,81,117,329,1.0,-1,-1,-1
8,-1,301,156,97,312,1.0,-1,-1,-1
9,-1,393,91,106,296,1.0,-1,-1,-1
10,-1,353,136,125,330,1.0,-1,-1,-1
11,-1,434,103,96,313,1.0,-1,-1,-1
12,-1,512,79,106,295,1.0,-1,-1,-1
13,-1,616,114,108,319,1.0,-1,-1,-1
14,-1,653,167,126,367,1.0,-1,-1,-1
15,-1,602,503,217,475,1.0,-1,-1,-1
16,-1,701,83,122,292,1.0,-1,-1,-1
17,-1,760,161,95,356,1.0,-1,-1,-1
18,-1,680,211,131,380,1.0,-1,-1,-1
19,-1,620,552,223,454,1.0,-1,-1,-1
20,-1,618,558,223,463,1.0,-1,-1,-1
21,-1,791,91,112,285,1.0,-1,-1,-1
22,-1,779,199,110,351,1.0,-1,-1,-1
23,-1,760,245,136,403,1.0,-1,-1,-1
24,-1,911,93,114,288,1.0,-1,-1,-1
25,-1,904,183,117,361,1.0,-1,-1,-1
26,-1,851,247,142,387,1.0,-1,-1,-1
27,-1,952,101,100,310,1.0,-1,-1,-1
28,-1,1017,146,120,315,1.0,-1,-1,-1
29,-1,947,228,173,353,1.0,-1,-1,-1
30,-1,973,417,156,399,1.0,-1,-1,-1
31,-1,1073,67,83,233,1.0,-1,-1,-1
32,-1,1106,101,96,256,1.0,-1,-1,-1
33,-1,1064,210,135,347,1.0,-1,-1,-1
34,-1,1068,281,151,380,1.0,-1,-1,-1
35,-1,1031,306,157,384,1.0,-1,-1,-1
36,-1,1073,447,199,367,1.0,-1,-1,-1
37,-1,1197,74,101,230,1.0,-1,-1,-1
38,-1,1148,121,103,297,1.0,-1,-1,-1
39,-1,1152,179,141,253,1.0,-1,-1,-1
40,-1,1214,236,115,326,1.0,-1,-1,-1
41,-1,1196,307,121,375,1.0,-1,-1,-1
42,-1,1253,64,90,222,1.0,-1,-1,-1
43,-1,1295,114,107,232,1.0,-1,-1,-1
44,-1,1263,201,137,286,1.0,-1,-1,-1
45,-1,1269,265,149,329,1.0,-1,-1,-1
46,-1,1194,490,207,371,1.0,-1,-1,-1
47,-1,1332,67,72,218,1.0,-1,-1,-1
48,-1,1368,142,121,211,1.0,-1,-1,-1
49,-1,1308,188,148,262,1.0,-1,-1,-1
50,-1,1311,270,159,328,1.0,-1,-1,-1
51,-1,1347,404,168,355,1.0,-1,-1,-1
52,-1,1271,427,208,335,1.0,-1,-1,-1
53,-1,1462,64,79,167,1.0,-1,-1,-1
54,-1,1466,183,133,206,1.0,-1,-1,-1
55,-1,1422,217,131,260,1.0,-1,-1,-1
56,-1,1422,306,174,355,1.0,-1,-1,-1
57,-1,1423,322,203,347,1.0,-1,-1,-1
58,-1,1564,85,61,192,1.0,-1,-1,-1
59,-1,1568,115,90,198,1.0,-1,-1,-1
60,-1,1539,197,140,210,1.0,-1,-1,-1
61,-1,1520,373,204,296,1.0,-1,-1,-1
62,-1,1605,128,95,201,1.0,-1,-1,-1
63,-1,1562,405,224,331,1.0,-1,-1,-1
64,-1,1612,430,189,332,1.0,-1,-1,-1
